codCurso,Curso,Vagas,codInst
8323,Línguas Estrangeiras: Inglês e Espanhol,30,17,30,3042
8374,Línguas para Relações Internacionais,60,67,60,3042
9082,Educação Ambiental,25,2,25,3042
9084,Educação Social,80,47,80,3042
9563,Desporto,66,69,66,3042
9853,Educação Básica,50,2,50,3042
9898,Arte e Design,55,36,55,3042
9933,Animação e Produção Artística,30,9,30,3042
L088,Relações Lusófonas e Língua Portuguesa,30,1,30,3042
L175,Música em Contextos Comunitários,30,7,30,3042
9056,Contabilidade,55,42,55,3043
9089,Engenharia Civil,40,1,40,3043
9112,Engenharia Eletrotécnica e de Computadores,49,1,49,3043
9119,Engenharia Informática,75,28,75,3043
9123,Engenharia Mecânica,52,3,52,3043
9125,Engenharia Química,24,2,24,3043
9147,Gestão,80,81,80,3043
9186,Informática de Gestão,49,1,49,3043
9910,Engenharia de Energias Renováveis,66,0,66,3043
9991,Gestão (regime pós-laboral),12,1,12,3043
A004,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",60,6,60,3043
L058,Tecnologia e Gestão Industrial,33,3,33,3043
L069,Tecnologia Biomédica,35,8,35,3043
8309,Design de Jogos Digitais,60,36,60,3045
9165,Gestão e Administração Pública,55,11,55,3045
9188,Informática e Comunicações,33,0,33,3045
9205,Marketing,44,35,44,3045
9213,Multimédia,60,18,60,3045
9242,Solicitadoria,79,59,79,3045
9254,Turismo,54,39,54,3045
9662,Comunicação e Jornalismo,25,25,25,3045
8397,Engenharia de Proteção Civil,20,0,20,3051
9003,Agronomia,27,2,27,3051
9085,Enfermagem Veterinária,29,15,29,3051
L093,Biotecnologia Alimentar,25,2,25,3051
L132,Produção de Alimentos e Nutrição Humana,25,0,25,3051
9238,Serviço Social,45,47,45,3052
9485,Secretariado,23,15,23,3052
9850,Desporto e Atividade Física,45,34,45,3052
9853,Educação Básica,34,5,34,3052
8463,Engenharia das Energias Renováveis,25,0,25,3053
9089,Engenharia Civil,25,0,25,3053
9111,Engenharia Eletrotécnica e das Telecomunicações,30,1,30,3053
9118,Engenharia Industrial,25,0,25,3053
9119,Engenharia Informática,50,21,50,3053
9248,Tecnologias da Informação e Multimédia,30,1,30,3053
9147,Gestão,35,8,35,3054
9173,Gestão Hoteleira,35,21,35,3054
9177,Gestão Turística,25,7,25,3054
9242,Solicitadoria,40,28,40,3054
L021,Gestão Comercial,30,1,30,3054
9725,Design de Interiores e Equipamento,42,43,42,3055
9726,Design de Moda e Têxtil,35,36,35,3055
L158,Design de Comunicação e Audiovisual,42,43,42,3055
9016,Biotecnologia,44,44,44,3061
9619,Engenharia Agro-Pecuária,34,5,34,3061
9673,Agricultura Biológica,20,2,20,3061
L009,Ciências Florestais e Recursos Naturais,20,2,20,3061
L015,Tecnologia Alimentar,27,11,27,3061
L024,Tecnologia e Gestão Ambiental,27,6,27,3061
L098,Biodiversidade e Conservação da Natureza,27,3,27,3061
L178,Turismo em Espaços Rurais e Naturais,20,10,20,3061
8093,Animação Socioeducativa (regime pós-laboral),20,10,20,3062
8114,Turismo (regime pós-laboral),22,22,22,3062
8342,Comunicação Organizacional (regime pós-laboral),22,24,22,3062
9054,Comunicação Social,36,39,36,3062
9254,Turismo,40,41,40,3062
9668,Gerontologia Social,42,44,42,3062
9675,Animação Socioeducativa,36,38,36,3062
9717,Comunicação Organizacional,41,43,41,3062
9731,Desporto e Lazer,30,31,30,3062
9774,Língua Gestual Portuguesa,28,16,28,3062
9853,Educação Básica,48,23,48,3062
9894,Comunicação e Design Multimédia,36,37,36,3062
9898,Arte e Design,33,37,33,3062
L095,Gastronomia,20,22,20,3062
L163,Estudos Musicais Aplicados,20,3,20,3062
8519,Secretariado de Direção e Administração,53,57,53,3063
9061,Contabilidade e Auditoria,78,80,78,3063
9152,Gestão de Empresas,100,103,100,3063
9186,Informática de Gestão,41,35,41,3063
9722,Contabilidade e Gestão Pública,45,46,45,3063
9801,Solicitadoria e Administração,70,73,70,3063
L023,Marketing e Negócios Internacionais,53,56,53,3063
L056,Comércio e Relações Económicas Internacionais,34,39,34,3063
9089,Engenharia Civil,20,2,20,3064
9104,Engenharia e Gestão Industrial,23,23,23,3064
9105,Engenharia Eletromecânica,24,6,24,3064
9109,Engenharia Eletrotécnica,43,13,43,3064
9119,Engenharia Informática,140,143,140,3064
9123,Engenharia Mecânica,64,50,64,3064
9540,Bioengenharia,25,19,25,3064
9770,Engenharia Informática (Curso Europeu),18,18,18,3064
9884,Engenharia Eletrotécnica (regime pós-laboral),20,1,20,3064
9885,Engenharia Informática (regime pós-laboral),20,20,20,3064
L133,Engenharia Biomédica - Bioeletrónica,35,14,35,3064
L155,Gestão Sustentável das Cidades,23,13,23,3064
8147,Sistemas e Tecnologias da Informação,30,2,30,3065
9058,Contabilidade e Administração,40,40,40,3065
9119,Engenharia Informática,33,25,33,3065
9147,Gestão,34,34,34,3065
9672,Administração e Marketing,35,35,35,3065
L018,Desenvolvimento Regional e Ordenamento do Território,10,4,10,3065
L146,Gestão de Bioindústrias,10,3,10,3065
8337,Imagem Animada,25,25,25,3081
9023,Ciências da Comunicação,37,40,37,3081
9070,Design de Comunicação,35,29,35,3081
9084,Educação Social,30,31,30,3081
9563,Desporto,37,38,37,3081
9853,Educação Básica,24,8,24,3081
9147,Gestão,70,79,70,3082
9148,Gestão (regime noturno),23,8,23,3082
9173,Gestão Hoteleira,45,47,45,3082
9205,Marketing,32,35,32,3082
9254,Turismo,60,60,60,3082
9089,Engenharia Civil,23,2,23,3083
9123,Engenharia Mecânica,23,9,23,3083
9503,Engenharia Elétrica e Eletrónica,23,2,23,3083
L028,Tecnologia e Segurança Alimentar,23,5,23,3083
9147,Gestão,30,23,30,3087
9148,Gestão (regime noturno),23,4,23,3087
9254,Turismo,38,41,38,3087
8339,Comunicação Multimédia,50,31,50,3091
9005,Animação Sociocultural,23,7,23,3091
9563,Desporto,55,20,55,3091
9652,Comunicação e Relações Públicas,50,35,50,3091
9853,Educação Básica,23,0,23,3091
9056,Contabilidade,35,7,35,3092
9072,Design de Equipamento,24,4,24,3092
9089,Engenharia Civil,24,0,24,3092
9119,Engenharia Informática,46,9,46,3092
9128,Engenharia Topográfica,20,0,20,3092
9147,Gestão,45,38,45,3092
9157,Gestão de Recursos Humanos,37,32,37,3092
9205,Marketing,28,22,28,3092
9855,Energia e Ambiente,24,3,24,3092
9173,Gestão Hoteleira,43,19,43,3095
9255,Turismo e Lazer,30,12,30,3095
9484,Restauração e Catering,26,10,26,3095
8014,Serviço Social (regime pós-laboral),20,13,20,3101
8132,Desporto e Bem-Estar (regime pós-laboral),20,8,20,3101
8476,Relações Humanas e Comunicação Organizacional (reg. de ensino a distância),20,5,20,3101
9084,Educação Social,40,41,40,3101
9238,Serviço Social,40,41,40,3101
9492,Tradução e Interpretação: Português/Chinês - Chinês/Português,25,27,25,3101
9797,Relações Humanas e Comunicação Organizacional,40,41,40,3101
9851,Desporto e Bem-Estar,28,29,28,3101
9853,Educação Básica,56,19,56,3101
L099,Comunicação e Media,40,42,40,3101
8015,Solicitadoria (regime pós-laboral),25,16,25,3102
9002,Administração Pública,25,26,25,3102
9089,Engenharia Civil,25,1,25,3102
9104,Engenharia e Gestão Industrial,25,9,25,3102
9112,Engenharia Eletrotécnica e de Computadores,35,6,35,3102
9119,Engenharia Informática,100,100,100,3102
9123,Engenharia Mecânica,41,24,41,3102
9147,Gestão,80,84,80,3102
9205,Marketing,46,48,46,3102
9242,Solicitadoria,60,61,60,3102
9627,Contabilidade e Finanças,45,37,45,3102
9648,Engenharia da Energia e do Ambiente,20,3,20,3102
9690,Biomecânica,25,25,25,3102
9741,Engenharia Automóvel,40,38,40,3102
9885,Engenharia Informática (regime pós-laboral),30,12,30,3102
9886,Engenharia Mecânica (regime pós-laboral),15,3,15,3102
9991,Gestão (regime pós-laboral),37,16,37,3102
L055,Jogos Digitais e Multimédia,44,45,44,3102
L104,Engenharia Eletrotécnica e de Computadores (regime pós-laboral),15,0,15,3102
8126,Design Gráfico e Multimédia (regime pós-laboral),25,27,25,3103
8525,Design de Produto - Cerâmica e Vidro,20,20,20,3103
9007,Artes Plásticas,50,53,50,3103
9074,Design Industrial,35,36,35,3103
9243,Teatro,22,22,22,3103
9457,Som e Imagem,65,67,65,3103
9723,Design de Ambientes,30,31,30,3103
9729,Design Gráfico e Multimédia,80,82,80,3103
L127,Programação e Produção Cultural,21,8,21,3103
8514,Gestão de Eventos,25,16,25,3105
9014,Biologia Marinha e Biotecnologia,50,36,50,3105
9016,Biotecnologia,20,15,20,3105
9087,Engenharia Alimentar,20,0,20,3105
9178,Gestão Turística e Hoteleira,50,53,50,3105
9207,Marketing Turístico,30,24,30,3105
9254,Turismo,50,52,50,3105
9848,Animação Turística,25,16,25,3105
L131,Gestão da Restauração e Catering,25,11,25,3105
8307,Artes Visuais e Tecnologias,68,72,68,3112
9005,Animação Sociocultural,27,27,27,3112
9853,Educação Básica,85,84,85,3112
9876,Educação Básica (regime pós-laboral),20,6,20,3112
L134,Mediação Artística e Cultural,23,24,23,3112
8438,Relações Públicas e Comunicação Empresarial (regime pós-laboral),29,29,29,3113
8439,Publicidade e Marketing (regime pós-laboral),29,29,29,3113
9010,Audiovisual e Multimédia,85,86,85,3113
9191,Jornalismo,57,58,57,3113
9222,Publicidade e Marketing,57,59,57,3113
9231,Relações Públicas e Comunicação Empresarial,57,57,57,3113
8015,Solicitadoria (regime pós-laboral),55,56,55,3117
9058,Contabilidade e Administração,118,120,118,3117
9147,Gestão,104,106,104,3117
9242,Solicitadoria,58,58,58,3117
9476,Finanças Empresariais,59,60,59,3117
9870,Contabilidade e Administração (regime pós-laboral),104,108,104,3117
9889,Finanças Empresariais (regime pós-laboral),55,55,55,3117
9991,Gestão (regime pós-laboral),85,87,85,3117
L035,Comércio e Negócios Internacionais (regime pós-laboral),55,60,55,3117
9089,Engenharia Civil,50,23,50,3118
9108,Engenharia Eletrónica e Telecomunicações e de Computadores,83,83,83,3118
9109,Engenharia Eletrotécnica,80,55,80,3118
9121,Engenharia Informática e de Computadores,120,121,120,3118
9123,Engenharia Mecânica,110,110,110,3118
9126,Engenharia Química e Biológica,40,40,40,3118
9455,Engenharia Biomédica,25,25,25,3118
L052,Engenharia Informática e Multimédia,80,80,80,3118
L085,Tecnologias e Gestão Municipal,25,26,25,3118
L117,Matemática Aplicada à Tecnologia e à Empresa,30,30,30,3118
L119,"Engenharia Informática, Redes e Telecomunicações",30,30,30,3118
8014,Serviço Social (regime pós-laboral),20,0,20,3121
9238,Serviço Social,35,31,35,3121
9254,Turismo,28,21,28,3121
9773,Jornalismo e Comunicação,35,34,35,3121
9853,Educação Básica,22,0,22,3121
9070,Design de Comunicação,25,8,25,3122
9119,Engenharia Informática,35,3,35,3122
9147,Gestão,43,24,43,3122
9670,Administração de Publicidade e Marketing,30,27,30,3122
9991,Gestão (regime pós-laboral),27,1,27,3122
L033,Tecnologias de Produção de Biocombustíveis,20,0,20,3122
L171,Design de Animação e Multimédia,25,21,25,3122
9003,Agronomia,35,1,35,3123
9085,Enfermagem Veterinária,38,15,38,3123
9130,Equinicultura,25,3,25,3123
8002,Línguas e Culturas Estrangeiras,50,52,50,3131
8096,Gestão do Património (regime pós-laboral),20,20,20,3131
8264,Artes Visuais e Tecnologias Artísticas,25,25,25,3131
9084,Educação Social,50,50,50,3131
9707,Ciências do Desporto,25,25,25,3131
9767,Gestão do Património,30,31,30,3131
9807,Tradução e Interpretação em Língua Gestual Portuguesa,22,22,22,3131
9853,Educação Básica,47,47,47,3131
9878,Educação Musical,20,20,20,3131
9879,Educação Social (regime pós-laboral),40,40,40,3131
8005,Marketing (regime pós-laboral),30,31,30,3134
9009,Assessoria e Tradução,50,53,50,3134
9043,Ciências e Tecnologias da Documentação e Informação,25,25,25,3134
9053,Comunicação Empresarial,45,45,45,3134
9058,Contabilidade e Administração,215,215,215,3134
9205,Marketing,90,90,90,3134
9227,Recursos Humanos,45,45,45,3134
9716,Comércio Internacional,35,35,35,3134
9829,Assessoria e Tradução (regime pós-laboral),27,29,27,3134
9866,Comércio Internacional (regime pós-laboral),25,25,25,3134
9867,Comunicação Empresarial (regime pós-laboral),25,25,25,3134
9870,Contabilidade e Administração (regime pós-laboral),60,60,60,3134
L070,Criatividade e Inovação Empresarial,30,30,30,3134
8316,Engenharia de Sistemas,40,40,40,3135
9089,Engenharia Civil,60,60,60,3135
9104,Engenharia e Gestão Industrial,25,25,25,3135
9110,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,45,45,45,3135
9112,Engenharia Eletrotécnica e de Computadores,155,155,155,3135
9117,Engenharia Geotécnica e Geoambiente,20,16,20,3135
9119,Engenharia Informática,200,200,200,3135
9123,Engenharia Mecânica,120,120,120,3135
9125,Engenharia Química,50,50,50,3135
9455,Engenharia Biomédica,45,45,45,3135
9936,Engenharia Mecânica Automóvel,40,40,40,3135
L089,Biorrecursos,30,30,30,3135
8015,Solicitadoria (regime pós-laboral),20,20,20,3138
8097,Ciências Empresariais (regime pós-laboral),25,25,25,3138
8288,Sistemas de Informação para a Gestão,20,16,20,3138
8398,Segurança Informática em Redes de Computadores,20,20,20,3138
9045,Ciências Empresariais,40,40,40,3138
9119,Engenharia Informática,60,60,60,3138
9242,Solicitadoria,40,40,40,3138
L030,Gestão Industrial e Logística,20,20,20,3138
L091,Segurança do Trabalho e Ambiente,20,20,20,3138
8442,Gestão das Atividades Turísticas (regime pós-laboral),35,35,35,3139
9164,Gestão e Administração Hoteleira,45,45,45,3139
9921,Gestão das Atividades Turísticas,35,35,35,3139
L131,Gestão da Restauração e Catering,33,33,33,3139
8419,Agronomia (regime pós-laboral),33,0,33,3141
9003,Agronomia,50,11,50,3141
L011,Produção Animal,42,7,42,3141
L169,Tecnologia e Gestão Agroindustrial,20,2,20,3141
L172,Dieta Mediterrânica e Ciência dos Alimentos,20,2,20,3141
9084,Educação Social,41,36,41,3142
9853,Educação Básica,38,2,38,3142
L130,Educação Ambiental e Turismo de Natureza,30,9,30,3142
L179,Produção Multimédia em Educação,25,6,25,3142
9152,Gestão de Empresas,76,76,76,3143
9185,Informática,60,7,60,3143
9206,Marketing e Publicidade,45,45,45,3143
9498,Contabilidade e Fiscalidade,45,22,45,3143
9785,Negócios Internacionais,40,28,40,3143
9994,Gestão de Empresas (regime pós-laboral),36,5,36,3143
9730,Desporto de Natureza e Turismo Ativo,27,26,27,3145
9763,Gestão das Organizações Desportivas,27,27,27,3145
9808,Treino Desportivo,85,84,85,3145
A007,Atividade Física e Estilos de Vida Saudáveis (ensino em Inglês),22,3,22,3145
L008,Atividade Física e Estilos de Vida Saudáveis,27,12,27,3145
L034,"Desporto, Condição Física e Saúde",75,79,75,3145
9054,Comunicação Social,33,33,33,3151
9563,Desporto,30,31,30,3151
9631,Animação e Intervenção Sociocultural,32,33,32,3151
9633,Tradução e Interpretação de Língua Gestual Portuguesa,20,21,20,3151
9853,Educação Básica,45,13,45,3151
8515,Tecnologias de Energia,30,12,30,3152
9092,"Engenharia de Automação, Controlo e Instrumentação",44,3,44,3152
9112,Engenharia Eletrotécnica e de Computadores,60,3,60,3152
9119,Engenharia Informática,66,67,66,3152
9123,Engenharia Mecânica,54,12,54,3152
9862,Tecnologia e Gestão Industrial (regime noturno),40,4,40,3152
L069,Tecnologia Biomédica,48,47,48,3152
L124,Tecnologias do Ambiente e do Mar,35,13,35,3152
8111,Gestão de Recursos Humanos (regime pós-laboral),40,43,40,3153
9157,Gestão de Recursos Humanos,50,51,50,3153
9205,Marketing,55,55,55,3153
9627,Contabilidade e Finanças,75,75,75,3153
9628,Contabilidade e Finanças (regime noturno),39,14,39,3153
9629,Gestão da Distribuição e da Logística,45,46,45,3153
9630,Gestão de Sistemas de Informação,44,45,44,3153
9993,Gestão da Distribuição e da Logística (regime pós-laboral),45,15,45,3153
9016,Biotecnologia,45,34,45,3154
9089,Engenharia Civil,20,0,20,3154
9090,Engenharia Civil (regime noturno),20,0,20,3154
9687,Bioinformática,30,6,30,3154
L100,Tecnologias do Petróleo,30,1,30,3154
9500,Enfermagem,44,44,44,3155
9504,Fisioterapia,44,44,44,3155
9890,Terapia da Fala,25,25,25,3155
L160,Acupuntura,22,10,22,3155
9003,Agronomia,35,5,35,3161
9016,Biotecnologia,26,12,26,3161
9085,Enfermagem Veterinária,35,28,35,3161
L164,Engenharia do Ambiente e Geoinformática,24,0,24,3161
9473,Educação Social Gerontológica,27,27,27,3162
9853,Educação Básica,51,9,51,3162
L122,Artes Plásticas e Tecnologias Artísticas,30,14,30,3162
8114,Turismo (regime pós-laboral),30,28,30,3163
8407,Engenharia da Computação Gráfica e Multimédia,38,7,38,3163
9087,Engenharia Alimentar,30,0,30,3163
9119,Engenharia Informática,67,61,67,3163
9123,Engenharia Mecânica,34,16,34,3163
9147,Gestão,50,50,50,3163
9148,Gestão (regime noturno),40,15,40,3163
9254,Turismo,50,50,50,3163
9723,Design de Ambientes,30,12,30,3163
9727,Design do Produto,38,38,38,3163
9743,Engenharia Civil e do Ambiente,35,1,35,3163
9751,Engenharia Mecatrónica,30,1,30,3163
9857,Engenharia de Sistemas de Energias Renováveis,37,0,37,3163
L153,Engenharia de Redes e Sistemas de Computadores,38,9,38,3163
8464,Gestão da Distribuição e Logística,25,25,25,3164
8516,Organização e Gestão Empresariais,25,26,25,3164
9498,Contabilidade e Fiscalidade,22,23,22,3164
9664,Marketing e Comunicação Empresarial,35,35,35,3164
9731,Desporto e Lazer,70,56,70,3165
9054,Comunicação Social,63,63,63,3181
9084,Educação Social,59,56,59,3181
9347,Artes Plásticas e Multimédia,32,24,32,3181
9850,Desporto e Atividade Física,35,35,35,3181
9853,Educação Básica,45,3,45,3181
9930,Publicidade e Relações Públicas,68,68,68,3181
L154,Artes da Performance Cultural,26,7,26,3181
8296,Gestão Industrial,35,4,35,3182
8517,Tecnologia e Design de Mobiliário,40,6,40,3182
9056,Contabilidade,40,40,40,3182
9089,Engenharia Civil,44,1,44,3182
9099,Engenharia do Ambiente,36,2,36,3182
9109,Engenharia Eletrotécnica,45,4,45,3182
9119,Engenharia Informática,66,66,66,3182
9123,Engenharia Mecânica,45,3,45,3182
9152,Gestão de Empresas,70,71,70,3182
9205,Marketing,42,42,42,3182
9254,Turismo,45,46,45,3182
9491,Tecnologias e Design de Multimédia,45,33,45,3182
9994,Gestão de Empresas (regime pós-laboral),35,9,35,3182
9085,Enfermagem Veterinária,45,34,45,3185
9086,Engenharia Agronómica,24,2,24,3185
9818,Ciência e Tecnologia Animal,25,3,25,3185
L025,Qualidade Alimentar e Nutrição,25,4,25,3185
8014,Serviço Social (regime pós-laboral),27,1,27,3186
9061,Contabilidade e Auditoria,25,9,25,3186
9122,Engenharia Informática e Telecomunicações,25,6,25,3186
9168,Gestão e Informática,23,6,23,3186
9179,"Gestão Turística, Cultural e Patrimonial",23,17,23,3186
9238,Serviço Social,30,30,30,3186
L116,Secretariado de Administração,40,19,40,3186
9056,Contabilidade,25,3,25,3241
9152,Gestão de Empresas,55,31,55,3241
9640,Gestão de Recursos Humanos e Comportamento Organizacional,32,31,32,3241
9641,Gestão Turística e Cultural,27,16,27,3241
9112,Engenharia Eletrotécnica e de Computadores,40,1,40,3242
9119,Engenharia Informática,49,25,49,3242
9380,Conservação e Restauro,30,19,30,3242
9644,Design e Tecnologia das Artes Gráficas,45,18,45,3242
9645,Fotografia,30,25,30,3242
L106,Construção e Reabilitação,30,0,30,3242
L142,Tecnologia Química,25,0,25,3242
9054,Comunicação Social,32,27,32,3243
9123,Engenharia Mecânica,27,0,27,3243
L143,Informática e Tecnologias Multimédia,33,2,33,3243
L177,Cinema Documental,20,9,20,3243
9069,Design,43,43,43,3331
9213,Multimédia,25,25,25,3331
9244,Tecnologia da Comunicação Audiovisual,25,25,25,3331
9645,Fotografia,20,20,20,3331
L071,Tecnologias e Sistemas de Informação para a Web,30,30,30,3331
9007,Artes Plásticas,84,84,84,5402
9070,Design de Comunicação,47,47,47,5402
8014,Serviço Social (regime pós-laboral),40,41,40,6800
8029,Finanças e Contabilidade,72,72,72,6800
8109,Sociologia (regime pós-laboral),35,37,35,6800
8366,Informática e Gestão de Empresas (regime pós-laboral),35,35,35,6800
9019,Ciência Política,40,40,40,6800
9081,Economia,72,72,72,6800
9098,Engenharia de Telecomunicações e Informática,60,60,60,6800
9119,Engenharia Informática,60,60,60,6800
9147,Gestão,175,175,175,6800
9156,Gestão de Marketing,40,40,40,6800
9157,Gestão de Recursos Humanos,40,40,40,6800
9189,Informática e Gestão de Empresas,60,60,60,6800
9219,Psicologia,65,67,65,6800
9240,Sociologia,63,65,63,6800
9257,Arquitetura,50,50,50,6800
9448,Antropologia,30,30,30,6800
9885,Engenharia Informática (regime pós-laboral),35,35,35,6800
9927,História Moderna e Contemporânea,35,35,35,6800
L030,Gestão Industrial e Logística,40,40,40,6800
9500,Enfermagem,320,324,320,7001
9500,Enfermagem,285,286,285,7002
9500,Enfermagem,257,257,257,7003
8138,Terapia Ocupacional,25,3,25,7005
9500,Enfermagem,35,35,35,7005
9500,Enfermagem,85,85,85,7010
8149,Dietética e Nutrição,36,16,36,7015
9500,Enfermagem,55,58,55,7015
9501,Enfermagem (entrada no 2.º semestre),49,5,49,7015
9549,Farmácia,45,6,45,7015
9833,Gerontologia,35,0,35,7015
L068,Ciências Biomédicas Laboratoriais,36,19,36,7015
9500,Enfermagem,60,61,60,7020
9504,Fisioterapia,37,37,37,7020
L066,Imagem Médica e Radioterapia,26,21,26,7020
L067,Fisiologia Clínica,30,15,30,7020
L068,Ciências Biomédicas Laboratoriais,30,24,30,7020
9500,Enfermagem,65,67,65,7030
8149,Dietética e Nutrição,30,28,30,7035
8152,Ortoprotesia,20,1,20,7035
9500,Enfermagem,35,35,35,7035
9549,Farmácia,25,10,25,7035
L066,Imagem Médica e Radioterapia,28,16,28,7035
L068,Ciências Biomédicas Laboratoriais,30,29,30,7035
9500,Enfermagem,74,74,74,7040
9549,Farmácia,42,8,42,7040
8138,Terapia Ocupacional,35,21,35,7045
8149,Dietética e Nutrição,30,30,30,7045
9500,Enfermagem,85,87,85,7045
9504,Fisioterapia,35,36,35,7045
9890,Terapia da Fala,25,3,25,7045
9500,Enfermagem,74,48,74,7055
9556,Higiene Oral,20,4,20,7055
9500,Enfermagem,80,84,80,7065
9500,Enfermagem,70,70,70,7075
9500,Enfermagem,85,85,85,7080
9500,Enfermagem,86,86,86,7085
9500,Enfermagem,40,18,40,7092
9500,Enfermagem,40,32,40,7093
9745,Engenharia de Máquinas Marítimas,56,13,56,7105
9789,Pilotagem,29,32,29,7105
9924,Gestão de Transportes e Logística,38,39,38,7105
9926,Gestão Portuária,20,20,20,7105
L118,Engenharia Eletrotécnica Marítima,30,2,30,7105
8011,Produção Alimentar em Restauração (regime pós-laboral),28,15,28,7110
9076,Direção e Gestão Hoteleira,60,61,60,7110
9163,Gestão do Lazer e Animação Turística,40,41,40,7110
9177,Gestão Turística,60,62,60,7110
9183,Informação Turística,50,50,50,7110
9217,Produção Alimentar em Restauração,40,40,40,7110
9875,Direção e Gestão Hoteleira (regime pós-laboral),53,55,53,7110
9995,Gestão do Lazer e Animação Turística (regime pós-laboral),35,36,35,7110
9996,Gestão Turística (regime pós-laboral),43,48,43,7110
8141,Audiologia,32,15,32,7210
8149,Dietética e Nutrição,38,38,38,7210
9504,Fisioterapia,39,39,39,7210
9549,Farmácia,40,40,40,7210
9861,Saúde Ambiental,30,12,30,7210
L066,Imagem Médica e Radioterapia,35,35,35,7210
L067,Fisiologia Clínica,35,35,35,7210
L068,Ciências Biomédicas Laboratoriais,35,35,35,7210
8149,Dietética e Nutrição,40,40,40,7220
8152,Ortoprotesia,30,30,30,7220
9504,Fisioterapia,40,40,40,7220
9549,Farmácia,50,51,50,7220
9861,Saúde Ambiental,30,30,30,7220
L066,Imagem Médica e Radioterapia,60,60,60,7220
L067,Fisiologia Clínica,40,40,40,7220
L068,Ciências Biomédicas Laboratoriais,55,55,55,7220
L161,Ortóptica e Ciências da Visão,35,35,35,7220
8138,Terapia Ocupacional,55,55,55,7230
8141,Audiologia,20,20,20,7230
8143,Ortóptica,20,20,20,7230
9504,Fisioterapia,55,55,55,7230
9549,Farmácia,55,55,55,7230
9861,Saúde Ambiental,40,40,40,7230
9890,Terapia da Fala,40,40,40,7230
L066,Imagem Médica e Radioterapia,55,55,55,7230
L067,Fisiologia Clínica,43,43,43,7230
L068,Ciências Biomédicas Laboratoriais,55,55,55,7230
L101,Biotecnologia Medicinal,20,20,20,7230
L136,Osteopatia,20,20,20,7230
